ruc,dni_natural,dni_repr,tlf_natural,tlf_repr,tlf_empresa
10795213629,03212130,61754024,951838385,2915399,944379455
20715866169,64396831,30274062,936411994,5238987,962338991
10975164569,10616954,42293693,989151694,3275751,992695347
20182593858,71719596,28633456,6217399,963427329,2293994
20413513831,54082073,26152890,951917466,4572925,955628661
20642236135,19354732,66063961,6929711,4432142,4171421
10962259889,30854134,81235222,987527893,2791186,5719477
10454167756,26907923,18156786,933615887,968353875,3918374
20723574884,67454166,05481014,949954428,954891293,6543834
20914884436,07065720,66581330,4376274,996421264,985246513
10711249193,65217312,93328084,3123539,953419267,939866262
20269586353,09972593,55604213,4586277,937363412,6626295
10677996755,88498873,02847226,979266654,977539852,5251891
10284638937,53981133,94246817,6666142,997771415,941211947
10689141288,34821164,53488317,2138131,941486749,5339498
20864917677,72527854,19423435,4141282,969428226,984551838
10677981744,48365539,11848644,947498678,938234769,5354932
20457743212,11015074,62979564,5941737,948151345,2249865
10686813358,75809896,11660025,976645386,991277667,927353242
10734126631,02916948,78780280,941956864,949876513,942883274
10569136343,52287441,41422736,937668313,918247685,943433523
20735256846,99515635,20633212,6497636,977141741,961357322
10712723628,39375610,48340107,2926395,6544623,6169471
10616644626,62690887,70108478,3626876,987282376,4426694
10577555188,94376084,71295920,998694632,931578118,5292652
10972327182,66924129,83313658,3474117,5897791,3541639
20622445311,73300419,80556337,972475257,2523131,5995237
20224168543,08832079,10440547,949731592,3679547,6542796
10583654687,04806997,27665231,935347756,924948225,3263876
20982847857,83127244,52414209,938396192,2159899,4135522
10159741677,43420418,72273197,955234431,6583815,955912787
20878739321,05720158,67423463,4256468,5387223,949656549
10677439557,15211136,75555334,961768153,936355532,997913212
20186636488,78239104,53289932,6552349,4211452,981477284
10715523175,49547335,70758621,6272615,923781241,952513538
10996131149,93838210,33452011,6458347,5615445,5916873
20198932334,49058158,75787914,6486253,977161287,951167768
10395456981,75017268,94003269,6211463,5559886,6871177
20718155386,43210948,91015410,918458442,4475498,968739843
20475771771,86064312,78426381,6514987,924216141,4565811
20199958499,56257924,07613191,945353187,6431832,4649235
20326883617,33193658,64337512,6326337,4143672,3187358
20851684662,46994744,38775717,5814257,932931991,992398186
10217582875,21817298,44937421,932441767,4265689,5992293
10983188266,00410223,31856879,2958769,987138791,6169726
20774187831,83052614,07101729,978757469,937568921,2987561
20659127943,68773718,54260185,925856781,972979338,4677859
20286396929,91533444,84880935,944766466,6135388,955948975
20786158851,49400219,18769103,964646257,975695976,3762819
10932225899,09054710,07028683,2328356,994657248,4335372
10146961246,14271294,46879617,942918747,945458117,958288423
20698198817,38659942,47769591,3482786,2853249,3752733
20295479923,46676948,35784112,918275265,5646968,3487697
10212197855,49873540,96201268,4525921,4545877,4723222
20691598939,39369692,50615896,2552287,974539422,2672919
20419842253,33048808,16205959,979541865,4827415,937558114
10368658991,07598996,51198510,958884994,911852826,955813564
10631168516,29879771,58004306,2412884,5698158,918854777
10343884967,19914323,53077935,2287927,2234459,5418312
20589519427,23453031,59560149,2297458,3179547,926817677
20296642428,14101552,45734779,6778231,992323161,5718899
20428746666,16610239,24866469,965579678,992141153,4383672
20915917684,33705970,34637817,917657857,974112648,982979688
10919772846,63929401,46645831,912489572,2669369,6745633
10556595357,24897024,42832755,969113783,984365116,935542558
20284816725,70587046,88567332,978342132,6938548,3654893
10786427398,32315154,40397071,4494667,918415834,6118264
10899959434,56051046,56291265,931825581,925931559,926892933
10811232387,51989139,89836485,6662479,914844815,5399342
20118968879,48897543,19378344,2826744,5963726,3914464
10339264556,03492041,58023258,926549452,974583231,944413929
10152772119,06520663,86962841,5168759,2588725,965777825
20365727152,98138311,79781404,967845558,922383694,2235718
20619953683,49081208,36872790,935236982,926956145,5933444
20534339452,09997207,89080700,953839889,2238857,946162339
10362922622,89219298,34756697,3517596,924527938,932385927
20642497557,08946015,43823194,944697777,4916572,3121177
10594469842,33989035,80439900,996969663,3726444,3446414
10534138461,61605253,08206787,983844452,5437798,915162874
10949651782,03694071,33936624,917333254,916295811,6316388
10473371589,47216671,03938917,994515549,996319196,921339918
10555916713,71248595,10225446,987567852,4378223,981748469
20955654963,85795074,04842217,6434789,984821468,941469391
10811183695,50528284,75171158,5219388,927462966,2256377
10662918667,51027108,79424091,6935972,3172975,933562425
20211331337,17236564,52333466,942398191,2481521,946745229
20243881349,63658309,26857879,941596585,995525392,953778468
20174412577,65858534,56312484,3423197,966322933,946744354
20382796954,39392209,79789974,4937957,2882893,6799532
10575568928,51659088,74489568,951172976,936485469,946749595
10896897137,64176744,05126810,953645854,3166462,941994457
10971242796,80101785,09277140,4289829,927938734,968196752
10163335613,71812274,28458602,3123437,996176614,981978134
20333913657,35941264,16157122,918589131,942213792,997587162
20616843811,65012711,05735260,939929958,3489413,5454992
10366764486,06173016,55646538,937945479,4777559,996533364
20657855553,36791129,48124344,5126217,944724862,3447584
10322481278,46392779,30817330,2265819,5166165,971289842
10171687777,29358546,71951223,5598586,984674259,981526262
20243844591,73626629,44752874,6418858,6388378,2691699
20864997595,78597851,81305972,946995123,967746114,927385695
10952635741,62559128,27592637,943843947,976265269,977269543
20481171214,39703269,14034528,978544187,2339695,2943999
10643514341,44264498,48956278,959343488,951125587,911976335
10595431873,62748748,07818135,5658924,982578668,3557526
20957697673,44380921,55786802,4832589,964867727,2542624
10194313173,46517427,31689937,991594237,4256216,4976545
10563993815,24303346,33452677,925932988,2945683,937312213
20758566671,49848200,86904645,2581114,3179162,975532674
20686142177,24140183,06600546,952655963,6362926,5883196
20467371171,17081101,21079773,5835974,3637838,912181367
20352713364,10848458,87190836,964664616,981263642,2789237
20731599626,37339771,82615159,999489698,2216145,998875115
10735622911,61073747,21446421,3586254,3416245,975746332
20916559416,00884743,91721760,957232768,6239881,966523391
10765674358,82030932,83309276,3472377,959451247,977895565
20513738715,81529927,38767171,926468718,957497815,6332743
20218975595,08768770,66167386,928979335,5553725,988642688
10193721319,25491037,23774960,4915354,931773925,4319682
20437336956,88680706,99519933,4759191,911934191,2675153
10573335773,87637136,62462540,935422378,935138779,943647852
20711977531,27826446,85412329,5794975,945775629,3375687
20115543886,92769462,84270621,929283433,918884541,976291118
10823264323,68495070,83681446,947829789,936998548,914943285
10544171449,22146187,37594806,934128837,3532391,987764487
10117131239,56125787,79070089,912225256,3298382,934777782
10259181256,23832724,13959687,2313985,4319949,5195722
10599445687,31939086,17379435,965455832,953552518,983656688
20855272597,52709541,03132670,6571596,3649177,6388226
10978914749,59024660,09770938,5729661,3239715,2191388
10386988531,77432664,33586221,6412796,927985844,5139734
10375755673,15789618,40895667,978982526,2695751,941274333
10627865813,09272402,77544264,979475863,998773525,992182427
20928793749,52499389,53987755,5355423,924579412,2178999
20931776334,16753821,91682615,6252573,4896696,2449447
10713635634,71007135,23235361,944896443,954546911,921547439
20576531332,25061676,69418781,922643341,5753825,984969349
20743393519,87241932,63038466,983942432,6759627,5965262
20342478635,51426063,56406576,5754996,915367914,951518428
10172294756,43628647,40915737,922266948,5143237,951877233
10288739545,42265241,79853841,984726666,5864429,3428868
20941873345,21246050,48312881,4416762,942584866,4743195
20857537221,95627669,51503922,911854757,941624748,945499254
20479651223,41063204,60771854,3354481,999281837,4683533
20211856512,70796521,04562695,934678876,5892458,924592687
10949231469,54692324,08409967,966549146,996118647,6117671
10167169782,25181250,83328064,984872238,4314769,3415513
20814763441,43486931,38591698,4546176,941195225,2642973
20741556222,54595574,94823068,3748469,998688129,3226353
10365582375,39235414,70239962,4194895,3548447,3948136
10612896861,36686161,47188521,6577394,4914788,6453442
10751674385,23441905,38617662,971228798,945682667,2392969
10682394253,63266860,62896562,924888281,965564652,997618279
10247846551,50564976,23727513,973757767,6565547,6845343
20222865781,53903847,65851574,918983719,2936552,3967749
10758994584,53781108,34062273,977441361,991337249,949681637
20384656961,02613602,93952925,2451264,967461749,2813444
20355218428,18674026,16343581,986124562,3484474,2777824
10484596678,85996476,41858337,6276518,963287856,4173995
10264661355,10484986,99369279,957939937,967496718,926761199
10839386231,25632781,31593994,929957443,987382136,5168248
20683772153,61157617,63156921,4159763,951387181,983189781
10761239334,72347667,84222402,4866794,957958214,946471781
10834511887,73985121,66454356,4783688,4487633,926339749
10738763967,08645112,39861765,6562253,2277966,6238173
20466797149,57720346,80789659,3822246,955643531,6451443
10689425692,49627060,86377124,912838343,971658367,5548116
20778524174,81728508,66555036,6594825,2678856,969553374
20656784388,98929687,69962582,2731891,982142623,2317864
20729193446,58383969,17938738,6352861,946431242,922554647
20953589629,71433839,70349532,985467567,932966721,993744419
10766158553,27791226,98454820,957711312,6741798,3789444
10837482481,64753354,41832038,983198388,3334179,978473394
10256412978,27851201,29562383,983261837,5715874,3745767
20278947372,75398812,30113079,6159925,972691816,999539231
20486717321,17886925,08561592,4261716,956322654,956587119
20917478795,99549851,50421370,988396365,924711231,2552538
10342217652,95897709,28709861,3143916,966236373,925962628
10952535212,89284697,79717416,2232324,6959815,935753692
10252389852,66603271,43278709,925159266,3666919,4387351
20931142164,16556069,20158117,974334584,2595372,918133263
10323841155,04530763,84583330,986181174,958489371,978251366
10752866775,12297702,02511133,5966311,931256834,962416875
20332777159,15756025,47525307,919449581,6346925,925383927
20941343589,98416912,84356537,2614929,6627851,998666874
20941329278,62060243,52789444,2158448,914453955,3253387
10486739997,60414544,20425132,958539955,995878876,5864165
20471873623,56642832,33735977,5143918,3358591,2561631
20777814617,91324168,57198452,935171744,3975846,3164364
20438613456,47287955,73651079,977315381,3397174,955489468
10828972393,15275861,71527682,5696657,3265615,5854812
10132751747,17901562,58244932,4221211,2232474,992975341
10984858536,21810937,21257294,948786938,5125295,938131898
20495671916,76726464,84555528,6119141,982975664,972487572
10712598944,76355097,45760600,2616311,954845571,997444818
20313457611,57068215,19941766,3237212,6574313,2523179
20397171482,14976441,09467863,6875891,5511575,968141693
10674339629,59228790,40367822,991313644,3482929,2457944
10212769199,11278824,29332135,3458791,974563692,4993383
20469883465,60566876,27362958,999134491,6184915,5859481
20197256476,65156602,98684563,5887592,2365129,976365651
20925338483,60553759,52228207,953755732,5482668,969628626
10287911265,36154914,96388632,4152882,941597218,5192868
20314287492,56704632,63074050,952791258,969265592,985756915
10143138914,84802455,49402802,2467187,2937246,2188683
10383651469,93533259,97155708,933479887,5158764,953866472
10135975281,42674285,04366597,2683965,5149324,939379662
20573459555,59077320,27421138,977944235,2146439,4262188
10623587257,71311637,46144032,949434484,3873443,963476973
10831913494,33883190,66393025,963317238,977656431,3518792
20488968588,10111745,67732583,964698158,6439641,983587254
10355941432,22742820,81053575,959354535,923369787,5699138
10562149995,34971335,69705364,941454212,6444639,914545435
10312292413,60756749,10202577,975564679,3948918,977585146
20472788673,95562016,42490041,3361174,2967551,4621968
10465956399,79922532,61264743,4417172,5944285,3564559
20264662822,61957134,57351820,974375197,5668656,956738327
